	PC1	PC2
k141_12909	-13.47747694812414	0.4709473170709636
k141_24996	0.09952246248370918	-1.741928656473545
k141_16591	-11.567701565269513	-1.1248008946355246
k141_733	19.76290167886389	6.39811805508312
k141_20603	-1.6841356828165004	-0.9311004986026641
k141_12910	24.38178830770108	4.977912107834042
k141_8936	17.6673945881355	6.844267123538057
k141_20604	-8.220078741215389	-1.5277855063264396
k141_12911	-11.01008094747427	1.196418286820312
k141_16592	14.91515754297528	7.528372625385832
k141_738	-2.193568403524913	1.3136116018058814
k141_20606	5.961814008314585	3.8842445951524103
k141_8939	12.060510022388387	-0.42139014634585553
k141_16595	-3.7276291384590605	1.6263547473809674
k141_12912	-4.198360104658679	-7.4891062105276855
k141_25005	3.6342613885070216	1.2737803823614349
k141_4814	21.420032429630123	6.652101382415683
k141_25007	-9.442533968870451	3.33354258137771
k141_16601	16.590446119610114	5.930935549726772
k141_4817	-13.198948443503097	2.238757770650613
k141_8942	-1.4575487743364246	-0.7790205317811403
k141_16605	14.54246250208218	1.3687796145821154
k141_12915	1.0747681874144184	-1.396750725875593
k141_25013	-4.334766712238937	0.2574328686086639
k141_8943	18.83304177775996	3.2767428377131607
k141_8945	6.718130913860867	-3.4167984379095167
k141_16609	-0.8735803522458677	1.3657105212021112
k141_25016	9.253455499076763	-0.678559160228793
k141_4822	-6.864216806300778	-3.3840897634363296
k141_8948	22.832431644040955	0.5166834755014917
k141_20612	-20.17108490475929	-3.454337082131927
k141_25018	-14.659930121242066	1.2742694354812338
k141_4827	1.775899372424824	-0.4982011950445617
k141_16610	3.2275286202756845	-1.5423468372688756
k141_12918	-6.9297787546508225	0.25711857127213
k141_25019	-5.503188301517538	5.1616490495672
k141_25020	21.193476241184282	4.718915698644415
k141_20616	17.30124203503794	-0.8976283495007316
k141_12920	-12.633788310250068	-2.0441142220864084
k141_8949	-9.126692381858565	-1.0317973618761291
k141_4830	8.61566964785967	-0.3216142946416533
k141_25021	2.8418296040682343	-0.2587985577511121
k141_16613	-2.817717593891647	0.9952023990526161
k141_8950	-1.3430071908460242	1.709288143914841
k141_16614	0.3144750260943724	1.136955109873166
k141_12923	8.242447174456938	8.860248797044688
k141_16615	0.43637404926724327	-1.8653122336745582
k141_4835	7.894625491792185	-2.3105863104895525
k141_25025	1.7563985449917956	-3.193462590604809
k141_12924	-10.087594104950762	8.85293099240554
k141_4836	-14.67582822439581	9.73809086306121
k141_8951	-2.143971793455566	1.4118902987601456
k141_25027	21.32036712737306	4.830813458522163
k141_4837	2.5954957749441734	-3.998501012934017
k141_8953	-8.514828993819394	0.5215789440753826
k141_12926	-5.773187846099493	-2.9682637634391726
k141_25028	-8.651483369279564	0.18811715498258857
k141_8954	-11.078802603394195	-3.6638372392889846
k141_4846	-0.035675698408072734	-3.9221575099750527
k141_8955	2.267444739743486	-1.3204546782420663
k141_25030	-10.77162629842434	-5.568511764772825
k141_4848	-10.351780362998024	-3.7656724884742703
k141_16622	2.9205216524343713	-1.6509770575509046
k141_25032	0.7008422816489164	-1.6567340512832267
k141_744	22.2052368652436	-1.515524556434424
k141_4852	0.14011671834272266	5.298610882948631
k141_28916	-7.609466766330556	-8.373402647903355
k141_745	-11.347095764587776	-2.93033678466748
k141_8963	6.231116357872579	-2.8710439595076283
k141_16625	-11.632369064461258	2.8107293789334937
k141_25033	25.31653022929956	1.2667297242127344
k141_746	-11.048706000332142	5.382765111444521
k141_28918	10.154452173640705	-0.10288728333871494
k141_8964	-9.622503889741324	-2.928894545020966
k141_4854	-0.168062580933049	1.6291463585544315
k141_25034	-8.982544612549919	0.22674740691015668
k141_747	-9.672403481015435	-3.800491304555961
k141_16629	5.876687636507133	-2.9788265976447743
k141_4856	5.850895935829206	-1.5152226167970713
k141_16630	-4.345317029448019	-3.4843513848399144
k141_28922	10.898754609373004	-0.24106765734720378
k141_8967	8.902251455743144	-2.4241572405728204
k141_751	-1.108511380454955	-1.3810475763493852
k141_8968	14.42454154325662	6.521326661348002
k141_752	10.105870981043994	0.3090718765281347
k141_4862	-3.4181648853748188	-3.1378450540627516
k141_8971	-15.030223545425049	11.406922421905415
k141_16632	-15.760799201753171	11.324231939734368
k141_8972	13.90339549832608	6.858002485503689
k141_12941	9.498034714246133	-4.197323256607148
k141_4864	8.892668589985027	-0.5882966155322968
k141_4865	21.576100957664053	4.302659518486527
k141_28923	-1.76343252373111	-4.526724353531327
k141_25035	-11.317835260046154	-4.759155907664628
k141_755	-1.847661197957583	-2.0309957772482186
k141_16635	-7.657990594487734	-3.5295498336558904
k141_8975	-13.916690793187033	4.280129448409004
k141_4866	3.471320264967826	-0.8953308972506796
k141_16636	6.312139006060045	-0.5250459438053616
k141_12948	3.541957814919534	-1.2826495791057642
k141_28926	3.1539138253148455	-1.2186706982946962
k141_28928	22.1630646570967	5.442817183364382
k141_757	-4.124430811781391	-3.3262975910098085
k141_4867	22.441133265933278	6.268800088921645
k141_12953	0.7082925227225754	-1.9869721523917971
k141_4872	12.206059840619732	0.7292318923649194
k141_764	5.260242099213284	-4.140404307791583
k141_16641	-5.24186723399764	-1.1751367241244144
k141_4874	1.590550949765879	-0.812707207610195
k141_20619	29.140052733539086	-1.030434148506557
k141_4877	14.810415155773615	3.617193880431746
k141_20620	-12.919156724786024	0.7040877169021138
k141_766	-13.24804896415601	2.346779153359182
k141_12964	9.787660115397482	-1.2542190144540564
k141_20621	3.561807911080502	-2.0046540582601113
k141_25037	34.14595943894531	1.0022744294522385
k141_768	14.360115534659991	6.05163508613769
k141_25038	6.420304853313215	-4.913177861260048
k141_12965	-0.07288629934297552	0.8013800438730105
k141_16649	4.341030962498048	-5.213454546966908
k141_769	-1.8568700160140406	-0.19507115572696934
k141_28930	20.60753155156229	7.851734980036066
k141_20625	5.443973662372941	7.80711139030657
k141_12967	-10.66061078323291	-1.3746745580974895
k141_16652	13.284505762037261	0.48113829405723896
k141_12968	19.572696413338548	7.026973928568861
k141_4879	-3.069706515825533	-5.723028577204686
k141_28935	7.3678800479160165	-1.8187756194539935
k141_20630	3.558851201721008	-5.253082820766207
k141_12969	2.505926514708921	-3.2538323258869197
k141_4882	-3.066285033686235	-1.166836849858003
k141_28936	0.9000741322213537	-0.26436178674650646
k141_4884	25.797482460788615	0.6463370925860111
k141_28937	19.694161475673774	2.612992504529531
k141_16655	-0.17666431951563616	-2.632268373116497
k141_20632	6.7061132458278845	-1.1921914721657711
k141_28938	13.687265603524057	-0.48318367990162625
k141_12972	1.0688046914333897	0.6543128333567643
k141_782	-4.195796707643135	2.89500911805761
k141_28941	-7.569661771474747	0.7860578518380198
k141_12975	-2.942292882258229	-2.0115726899426662
k141_25042	20.86699392533902	8.12952842900729
k141_28944	-1.7284806000846324	0.5431234176030983
k141_786	-9.252063458647791	-5.659318476683497
k141_25043	15.477662161396822	7.679714031971301
k141_787	-10.10675948725066	-1.186075752171087
k141_12980	1.8693176213141403	-4.647332135679408
k141_4885	-3.9468289024274377	-6.702769278091059
k141_791	-4.090027233719517	0.9394042471317011
k141_28945	-3.790083029021474	-3.3575006240845955
k141_25045	-0.7318834625284045	-6.211022257578756
k141_12987	12.76740130035039	5.828200085268402
k141_796	3.782800089889688	-1.3210893249024698
k141_4888	-7.623445559977436	2.0051377332142177
k141_16656	-12.233813957133895	6.0574794915536385
k141_20634	-2.4755959075701885	-6.396708739163964
k141_25048	24.835007807618993	1.2210747778592577
k141_4889	-4.436430028706068	-2.398460939206247
k141_4890	8.758363368430587	-1.7373517514119938
k141_20635	-5.288425480400408	8.79295514065329
k141_12989	-3.904215793513839	6.78522663982324
k141_25049	-16.799296917588713	12.797838929326788
k141_4891	-7.7606825305341465	0.6309184816149135
k141_799	-4.010020607734328	-5.367518233280961
k141_12990	17.0426684425914	0.9042110252069752
k141_20637	9.69239539800358	-3.983451327802414
k141_25051	-0.13054981958143957	-0.02969528958312123
k141_800	10.027482320606085	0.3159648793562485
k141_12991	-8.284635652212874	-5.125811891203488
k141_8976	-7.674331744844929	-7.766777862361854
k141_4896	5.175652893006865	-2.0850571067241184
k141_20639	7.202460785159781	0.8952095833800895
k141_25055	3.6453226991647956	-4.234460328832538
k141_12993	20.749027645931562	5.046897207894879
k141_16666	-13.967230853067877	-3.4567764029702603
k141_8982	5.927127031518212	0.6363213201319861
k141_28946	-8.849731233216227	-6.430057903381915
k141_12998	6.156534166360562	-3.7018228821112134
k141_28948	13.222240992362423	0.7056467499184746
k141_16668	-7.580964293802081	3.0629784953110626
k141_803	6.2179313948538635	-0.0150915094681272
k141_20640	-10.220547337271576	10.182539057587661
k141_25058	2.4932688729637547	-6.6172982540275544
k141_4903	-10.128435271289494	0.46516699445832366
k141_28950	-9.114236673009223	6.219985226712891
k141_16669	5.271280452129174	-1.1131848183611703
k141_20642	7.230149366242258	-2.407308373980678
k141_13005	11.42135715588717	8.085775706642757
k141_25062	2.4512428155775123	-0.30087000746258363
k141_20644	-1.9296230129625407	-3.063724095209385
k141_28956	12.216152890271001	-2.463559459489102
k141_25063	-1.6859342911613475	-1.4525223949440034
k141_8983	-15.076117733362027	-7.070940994585081
k141_16674	-7.570566508487072	-6.669894111452297
k141_25065	11.502520244495434	-1.9507427997901117
k141_16675	-0.07703233831096401	-0.7863676699777282
k141_8986	1.8708495129594436	2.9919616823138315
k141_28964	-1.647840257529772	-2.2329186332723507
k141_20649	-15.55230653552384	-3.7765253660448965
k141_8987	12.119295301310071	-4.376233624846719
k141_28966	-10.741054560653204	7.229917814772019
k141_28968	5.055915055218731	1.6581615861728698
k141_25073	-1.1759123533224618	-3.752908327147923
k141_25074	17.432777311178455	4.894556960076156
k141_28972	-0.474740432460266	-0.3323477160437738
k141_8994	4.8737823654344155	-1.1710530823686223
k141_16677	-6.69581867277962	-7.14671386258788
k141_28978	2.394715197018157	-0.9379689263261548
k141_20658	-18.93933313249206	-2.7351729396129474
k141_28982	4.005352622572321	-1.5935088203636365
k141_16682	-10.83845372145252	1.034566977157871
k141_16683	-3.3178447422588775	-0.08694330011151272
k141_8996	-7.107891524367978	-8.874388634249291
k141_13009	4.154411197062106	-4.907817005409599
k141_25075	-9.649936890734097	-5.693189450769922
k141_28983	-7.536611477409732	1.4636645666568986
k141_20666	-9.741609379262826	3.8652178342944987
k141_16687	-2.5839786303887573	-1.5383038402406977
k141_13010	-4.425124055853078	0.187177898167285
k141_20667	4.396744794502201	-2.646961671197907
k141_28984	8.60706415775644	-3.50973527277458
k141_25080	5.379948826502998	0.9030007872349531
k141_16688	4.456654962008281	-4.75063224733317
k141_28985	2.137117879758029	-0.3427999454759511
k141_9005	-4.290795961551888	0.23894860260494413
k141_20668	-8.645467553347224	-5.7978949320448
k141_28989	1.1954367336432226	-3.7848174045031717
k141_9007	12.421814625678675	3.4883668179102325
k141_25082	-23.449217550588546	11.137072405390178
k141_13011	-12.741599486578764	-4.145507078478325
k141_9010	-0.6850179579787621	-0.7062278081393036
k141_25084	-7.4397580778679595	-4.274884495942165
k141_28996	9.752587486710848	-1.1391754186784566
k141_20676	13.405150782707937	7.152397318481359
k141_4909	35.52704312760463	0.576504190872844
k141_28997	19.799056651616734	7.056786324812805
k141_28998	3.4867613741199808	-1.0640876352941526
k141_20679	14.567331108706217	3.1104014332100265
k141_4910	7.201521850381154	-4.570301222178131
k141_16690	-12.716556399076618	-8.007893404493
k141_29000	-1.3707702012436531	3.6837046315196025
k141_4911	-2.7116004528365387	-5.411690300093538
k141_13023	-10.502278902599624	3.268008851590725
k141_13026	3.7750994490449328	-2.468964837200123
k141_29004	19.10348956034388	5.723460594793301
k141_25093	-11.967770919180731	-2.1853410948787597
k141_13028	10.358600372121286	9.19167304824643
k141_9015	-16.195588632191026	10.251585351919399
k141_25095	9.591250427631264	-3.1857605899460815
k141_29005	-6.784968233655508	-1.2067453280138691
k141_13029	21.273317427933662	1.707891233243914
k141_4922	-10.909842115832387	-1.9758412251674655
k141_20683	-17.55738127032374	8.73871146180292
k141_9017	-6.565804643889472	-0.4847399594228034
k141_29006	-9.442417754064188	3.720681669412451
k141_25102	-1.876756677846415	-3.187756546798496
k141_810	-7.997362025986931	-8.647510387605923
k141_29008	-16.824432210101605	9.351147922978214
k141_4924	-10.561026854380211	-0.07498848025557925
k141_29009	9.657876292229957	6.564390846029232
k141_25103	-0.3473904668057992	-4.241017066090841
k141_9024	11.226728803171044	0.8521879775035482
k141_20687	-6.180662055428015	-5.76451349988739
k141_4926	0.25758402061135655	1.6239777964965385
k141_29013	-11.719795529027376	4.00267680999473
k141_13042	0.9920815518473705	-5.784844220835713
k141_20688	-0.4318686756149853	-4.0121606724172825
k141_814	-2.0631464857844737	-4.610131901329477
k141_29014	7.225021240418666	0.21911614040738922
k141_25107	-13.523281603282738	2.657966456327312
k141_20690	-4.986291203013987	-0.9794443330936091
k141_815	13.390649049151826	7.770584665263504
k141_29016	-6.88228263506422	2.5865245831493002
k141_13048	-3.847165800669984	-3.1386881501061037
k141_29017	-9.773299753385334	-0.26629921760911107
k141_4927	5.67764410684713	-3.0031854621595566
k141_25111	2.5078161278015116	-0.41183818922048343
k141_819	-0.4859325634202161	-4.094189070047942
k141_13049	-13.253304445758465	-1.6479499224473382
k141_16691	-10.62420600185593	-5.748247861192919
k141_29019	-4.446813722513268	0.87501705007013
k141_4930	5.499396048364324	0.6677964731322924
k141_823	2.7043714105487573	-3.0513577302148427
k141_29022	-8.739442421946997	1.695149316446533
k141_16693	9.201830089022515	0.02125024714661461
k141_13051	3.505587325254491	-0.018088496595533757
k141_29024	-9.551815942530407	-0.22019646643709212
k141_4934	-8.862337352159239	-0.8079267179474036
k141_16694	-3.197027910334804	-4.530427553021745
k141_13053	-4.702653825076984	-1.256524051870957
k141_25119	3.7696214210692505	2.040949062134588
k141_13054	11.930996592915086	-1.101984400611083
k141_4942	0.36019560216426955	-1.4453601225344275
k141_29033	-4.686435058212864	1.4163946637175129
k141_16701	5.27819703127345	1.990179214396297
k141_20697	-11.262042458382368	-7.895199757425722
k141_13057	12.382358133593504	-5.054067752258843
k141_29036	0.1489023656895132	-1.1358437092872822
k141_13058	1.5766546557718657	-0.7705507213711252
k141_20700	-3.282914819898359	2.893322083077125
k141_9029	29.24999629749659	-0.568896919401116
k141_4943	-16.193149502196356	-4.9111321784295185
k141_4944	20.677342805951234	6.031092495855132
k141_13059	-11.26195842158505	-1.7804714522142584
k141_16709	-14.031527317298195	0.30286722998868465
k141_29042	-7.282828462159339	2.884643877812274
k141_9030	-11.003418657495452	2.843622078246967
k141_20706	-2.208117981304783	1.086871181945249
k141_16710	-4.177772191828393	-3.3171136770116036
k141_824	31.625678728606772	0.5565314634087584
k141_9031	-7.525811673997003	2.764386141151754
k141_13063	-8.433684006813909	0.03281127997882944
k141_13064	-0.6300407312944265	-2.3731001503160574
k141_20708	7.60002404481528	-5.95724191031778
k141_9032	-4.021718753413504	2.4535015455822915
k141_29045	20.051038912142403	7.472472746216125
k141_825	-0.7775491913751578	3.3250098225809506
k141_20709	11.330740767230246	-0.7244904895013984
k141_16717	1.378570390382749	-3.8186606092362148
k141_4959	2.350913357880328	3.939095861056291
k141_29048	3.970737655248227	0.43370970353028765
k141_20710	11.51955780601438	-3.522960996930096
k141_9035	4.465607013014211	-3.7551583842549148
k141_826	1.4631374704146283	-0.18997749724785204
k141_4961	-11.328044230630791	-3.1304261593049176
k141_9036	2.7734302927562773	-0.08538211721425397
k141_25121	-23.956199783156695	13.650851382157693
k141_4963	-6.221833772041149	-2.8150907302115327
k141_828	7.873726695630136	-1.6199152972150157
k141_25123	3.216226260598786	-4.527902552364987
k141_9038	7.626532627999101	0.4861114534731118
k141_4966	-1.3108260051357554	2.4022644802018114
k141_9042	-15.450931674359943	9.801543174436718
k141_4967	2.374146016942282	-1.3022185520778538
k141_25125	19.623053730262505	5.906436106169661
k141_16722	-8.082333675221072	0.6409059473054245
k141_830	-14.16337019978603	-6.053863793743577
k141_4968	-7.133818739036846	-2.685889863533107
k141_29064	27.426005728314856	2.6941942116314346
k141_9045	4.631122802206865	3.583178583881133
k141_4970	3.7371817729979546	-6.007495521569517
k141_833	13.412259790229097	-2.0856743315940696
k141_13069	-13.386261170611277	-6.797974371854831
k141_16725	8.837702871942298	-4.77412617664301
k141_9047	-0.5203445642695387	2.144187858374923
k141_29065	-16.647087650287922	10.85381033289265
k141_16726	5.196066799758984	2.015024017989442
k141_25126	1.3505839490178935	-6.067752358289429
k141_4977	-3.672665144277675	-5.69661159167639
k141_29066	16.691101559289937	4.871876796703033
k141_16727	-3.048875672599502	-0.3305383934275205
k141_13077	0.15177087731324257	-3.8400744868404173
k141_29069	1.7706087208643373	-1.1099882839936548
k141_29070	-4.526681066542808	2.984958354030293
k141_25132	-0.27847761204715776	-4.378102294423691
k141_4984	-6.802751256325081	-5.888606670575517
k141_16731	-10.55850185827305	-3.4241479492939217
k141_13080	-12.53244002920718	-2.224392619620381
k141_837	-21.493020859900007	-3.628450939780053
k141_839	11.42328961223119	-1.298337106187567
k141_29074	-7.0708208312885095	-0.4859344872453988
k141_4985	-4.893133246799669	-6.092112230942928
k141_841	-0.5921523341621455	0.13369731515514455
k141_29075	5.693406404565094	1.2315570606039798
k141_9048	-9.136015516236576	8.62718541545792
k141_25133	-8.494137218296334	-6.695260830123891
k141_843	0.525280159269566	-3.1551259234055253
k141_29077	1.4712408051879673	0.599241902062438
k141_13083	8.161753050289601	-4.374883876698897
k141_9050	16.992370463688854	2.4393801395574224
k141_25134	4.3492727312139134	-3.2350186873783193
k141_25135	15.768974972999112	5.802923218414638
k141_13086	-3.0434504471260486	0.7538765193890147
k141_16738	15.658748404998402	6.052767552757255
k141_29079	6.2306480897846175	-4.438215874911352
k141_25137	2.0229052238691976	-5.787169737649865
k141_29081	13.300090216229012	-2.639800047467562
k141_13088	8.442530322494749	-2.3532656120232867
k141_9052	-9.403060373238045	3.4058359391328614
k141_16740	-0.3294147458149247	0.007059785080485909
k141_9054	6.078515816548412	-4.933975440654272
k141_13092	-10.500489730264835	2.900034559006723
k141_25140	-20.27549857648834	13.132521094784197
k141_13093	1.1531942384441658	-3.638676436464608
k141_29089	-7.745108096116361	9.942997116632252
k141_9059	-2.1998422400326607	-2.3744292098658546
k141_16743	6.779672238813817	-6.958192251972017
k141_25145	-8.356082472984438	0.4956401688455475
k141_9060	-2.838935603650281	-1.8297593469056461
k141_13095	-6.381884360952341	0.17549412760767974
k141_16745	8.59732077410741	-1.4774840757298853
k141_29090	-16.8964645038161	-6.682200545309139
k141_16746	4.050454891998122	1.220807176868337
k141_9062	7.790970635756515	-2.904379948393771
k141_13097	-9.522654525967365	-4.568684764759556
k141_29093	-7.153104476104321	-1.4019012026735278
k141_9065	-9.554387405657367	-6.013058713837386
k141_25152	-1.6455336901137718	-4.778288410234068
k141_29098	5.038936956516885	-3.0458769207107803
k141_845	26.858234961653192	-0.8466153556401576
k141_9068	7.511781406680336	-4.983045738314256
k141_25153	4.572598411496771	-1.968913131793132
k141_16753	-3.9043182692405307	1.0335997054993364
k141_4986	-23.436391666774277	10.67460074138959
k141_13102	18.705909864062107	1.0999560028226771
k141_9069	5.207691728662235	-5.332993992710009
k141_846	-12.91762845248904	-0.8616077755530502
k141_25155	13.591525801244389	5.67378163837567
k141_9070	2.1342248749343833	-1.6015985245764117
k141_29101	-10.664703445335899	-3.8452102577165888
k141_4990	-14.71327057856866	10.049232422619518
k141_13104	3.4328777985891623	-4.235614118912274
k141_13106	22.964446852773392	2.9240555352018833
k141_847	-4.162816184960385	-1.5763325277965319
k141_25164	8.012982233827847	-0.15781449207354203
k141_848	10.884555143709797	8.192424929735907
k141_4994	-7.960434792024483	-5.220794032905177
k141_13111	7.806520666827135	-2.3080802096384216
k141_849	5.262521380103732	-0.8971078400838026
k141_4996	5.798240808266597	-2.7781232897175165
k141_9078	-17.763533671783478	9.416031329524232
k141_29113	-4.004034022398437	-5.528351092377109
k141_13115	20.150254129063107	1.4749305532114085
k141_5001	21.042696434362604	5.574591824761275
k141_9084	-2.3557013411110073	-3.5342469555646083
k141_853	-4.70168555699667	-6.055956138166445
k141_29115	6.562198186533368	-7.622257372362039
k141_5003	11.463755606485686	-3.1858662427766244
k141_25180	7.671792178456622	0.02119985421035203
k141_13121	10.560237406400466	1.4397044926162348
k141_29118	17.665024751561162	2.1377871796697434
k141_857	5.785996183973163	1.1662934643005116
k141_13122	-1.9949156437191327	0.4021765257141151
k141_9090	5.793383278354597	-2.5549941695301435
k141_29122	7.846602306775358	-5.257059089613755
k141_858	6.138923424553273	-3.1002733714224946
k141_29124	4.910795475624193	-4.911914943605068
k141_9091	0.16824946632381416	0.3405863304386791
k141_29125	24.536353938894184	3.675864486470699
k141_25181	-18.527707926121433	11.061847412002622
k141_860	10.123778180983633	-3.5932163351143656
k141_25182	0.7939823641920954	-0.31880520014121416
k141_861	-0.9634871885264122	0.8039968924707435
k141_863	-2.571459493542555	4.3428877746385695
k141_9094	-1.5739748475803197	-1.3442780013432227
k141_5007	-0.43092373993823274	-1.5077329130997332
k141_29132	-9.309706582390815	2.60833761149096
k141_864	-3.180911433352956	0.8697911821861627
k141_9096	0.4523456608153976	-0.5155759489683843
k141_5008	15.02966669376548	5.790759279298005
k141_25191	9.983185803936353	-0.731389009450751
k141_5009	6.9004554885565605	-2.148308280897748
k141_29136	-8.994635074115099	5.530924590140284
k141_865	-3.920956535966803	-2.2992069015490038
k141_9101	0.39305040734574404	-1.51406724337197
k141_25193	-1.7906209135433562	3.8671756267897326
k141_29138	-7.59791718010813	3.5446160036962735
k141_25195	-0.7368472692531036	-3.757959851365774
k141_29139	-1.8660004136350135	-2.5893123607347683
k141_16754	-8.973912857104292	-9.190034330730708
k141_13124	-3.166920409290481	-7.426218708495087
k141_867	17.34376656689103	-1.7673664153819666
k141_5012	-7.421888782776093	-5.966829182118014
k141_9106	19.2688768551863	1.9109776248852959
k141_25197	9.648972439700536	-1.039850747395846
k141_29141	6.300671014683949	-4.396183939922457
k141_5013	-3.9273598153967253	1.6207035970628825
k141_25199	10.495774249895913	1.456108941184854
k141_5014	-2.173843562082406	-2.0905587318299936
k141_9111	-0.4311778304848709	-2.6581297479658526
k141_869	0.5780864650103339	-3.970319754403405
k141_25200	-4.988503898867406	-0.09484602822248997
k141_29146	-5.9877072134483535	-2.3724774109849363
k141_16760	17.675298539670884	-2.457659446731506
k141_9113	-14.978593622510406	10.498846534424798
k141_29147	8.991238964906536	-3.728583128093172
k141_873	7.036701536530543	-5.664158234709903
k141_29148	0.920419848862648	-0.5232086164945517
k141_13126	-8.763615662076894	-4.56911565328126
k141_5023	-3.012927001214075	-2.780854849632329
k141_874	-8.178068995441999	-1.6055212281572118
k141_16762	-10.957699218254573	-3.886083855790372
k141_13127	16.39182447534198	7.550671015656828
k141_25206	-8.188937613426022	4.344276119862966
k141_29151	-1.1764882297651225	-4.376486241000451
k141_16763	-10.480047438719692	-3.061157579882369
k141_25207	1.7825037023409744	-3.105674927339807
k141_876	11.320769659747079	-4.6982173966121
k141_29152	1.9168775407850736	1.0736224611696907
k141_25208	6.014267077618424	0.5186872464840695
k141_29153	6.359074834610564	-6.55754148709549
k141_878	-4.258193487351727	-0.5327133443436635
k141_29155	-3.3094881284635345	3.089716829713623
k141_16767	10.345980691199948	1.8324049122907153
k141_29159	-2.04304274530841	0.6524334396461187
k141_5029	6.847884810385178	-2.716866985229342
k141_5030	6.966132852216663	-2.2136701839860264
k141_29160	5.7858565224904055	1.8267512520579103
k141_13131	-6.158234767205909	-4.062360727422014
k141_9115	-6.400005398298632	-6.056778298809904
k141_5035	1.244457651855749	0.38930285015716204
k141_13134	-9.399995188417222	0.8130939662066864
k141_25212	-12.377304527106158	-6.960284407223628
k141_29165	1.8368869112309647	1.4940550770299725
k141_5036	-10.123251991928406	-1.7991504249598627
k141_9117	-3.8502854438416954	0.391571385941459
k141_29167	-6.232647521043092	-4.014646854858187
k141_29168	5.718842024487817	-2.1216505974024953
k141_25215	-12.220944439849594	1.1337442302428675
k141_5042	9.683549077369197	-0.31325305179610685
k141_29174	4.163313956789363	-2.4526130094300416
k141_16771	-7.870265995609892	-5.68641481964914
k141_29175	-12.258282587069695	3.3991515448420175
k141_879	-6.973176568880223	-7.550858958489892
k141_25221	-10.68941735099439	-1.2926745330474092
k141_29176	5.4233229304682435	0.07590765187970783
k141_13138	18.976167328604525	7.943350067054695
k141_5046	14.47875396008319	7.542645428209146
k141_29177	-11.396600158370973	-1.7607678057048626
k141_9128	-0.2315372925305488	-2.970694639276775
k141_29180	-7.759633912650399	5.7472346261777725
k141_13140	3.11221659124012	2.418363389148146
k141_880	-6.326224169736231	0.47655969162142575
k141_16774	-8.828731031314565	0.7018086896228852
k141_5050	-6.325906142440408	-4.470941037965153
k141_25223	-7.809798421811324	-5.1146477201843705
k141_29182	-4.09938539108724	-3.833746274292115
k141_881	-2.521719347526333	-1.7815164599564017
k141_9132	14.2444263363917	8.47138054462609
k141_882	12.465113273048999	1.8677198275286993
k141_29186	-5.422516750864917	4.203205201934522
k141_13143	-7.61711451153008	-1.5771343370694733
k141_29187	9.85500946688465	-2.821567413548069
k141_25227	9.392916785799187	-5.5737579414691485
k141_888	-0.10830417121545094	-2.474178572495461
k141_29188	-10.448604500694072	-2.1655440509113815
k141_13146	-17.164880506543717	9.010516470207094
k141_16783	8.02393154389061	-1.647336018712095
k141_13147	9.901816544468414	-1.796164624209431
k141_5062	0.2897312487675348	-5.761774391251998
k141_16785	8.013463316241305	-4.131043127464606
k141_29194	-10.244292432547361	1.7509892565673937
k141_13150	-17.62173567034049	7.1947859467338695
k141_25234	14.291556190142964	0.26710340461537135
k141_891	-4.558538765818543	1.6037538896593682
k141_5066	1.2698130539495085	-2.315805628019825
k141_16787	-5.533685887089112	-2.854244083662211
k141_13151	2.649618295310292	-2.149592666796482
k141_13152	11.45057616887393	-2.4595084870859525
k141_16788	-1.785039278861655	-0.9750163419582076
k141_896	3.1515150447265405	0.9722944517067713
k141_25239	-10.10569666721783	-3.3865123308228506
k141_29200	0.07888579421079367	-2.2118880751623715
k141_29204	-6.378955403761517	4.301157907363514
k141_898	5.947465472095066	-8.395378209347223
k141_25243	-4.2453367667706985	0.9092697435366128
k141_5068	-9.076263912424622	7.67735897698945
k141_16790	-7.145075051167928	-0.38056444657018446
k141_29206	-4.315361482145334	-4.870608345080034
k141_5069	-6.070749715005246	3.350267706864603
k141_902	22.584988401721507	0.9613938574296613
k141_16792	-1.9521545301430945	-2.3293612585107972
k141_5072	-2.3129352184532195	-0.7216615338780447
k141_9142	-9.44846671768282	-6.069877804967003
k141_5073	20.095298465048323	4.5213540077184975
k141_9144	0.5392232512712621	-3.1832691942810665
k141_25254	-5.324149222187667	4.52524239658121
k141_908	8.03077214846046	-8.331818303820535
k141_5076	-7.3529533656702215	4.187209268513184
k141_16796	13.70025922544919	-1.318319980692659
k141_25255	-15.45792678789331	7.950674434960464
k141_909	0.29136121400564896	-2.4239377418263213
k141_16797	14.702144892236655	1.2520289481595632
k141_29210	-7.581095492002245	-6.5390030412005
k141_5079	-18.86723523734704	-1.7154127323548665
k141_29211	8.511796002236338	-3.600973417193077
k141_911	-8.463139196965258	-0.8786364884215179
k141_912	3.1889335485618586	-3.1571176854753777
k141_9151	-2.793296011679738	-2.326835783592954
k141_5082	8.046184277504478	-4.18723313119369
k141_25262	-12.321584816325633	-2.7628005489068634
k141_16799	2.1531029646882405	-0.5502089423133121
k141_29215	-4.5369383366876	-1.891241705523697
k141_5084	-9.483006461693444	-2.047388569777579
k141_5086	2.2015295034861384	-4.20949902423433
k141_915	-1.517331086131973	-4.466936252751914
k141_25263	-8.345464782317302	0.6243428236508606
k141_16803	-0.0553682807185169	0.8049409344335404
k141_9153	-26.31463390860812	12.064587899776273
k141_916	2.769553151027809	-4.165023014861108
